product_id,rw_flag,facility_id,facility_name,doctor_id,doctor_name
ALC,W,F0190,医療機関0190,D2946,医師_D2946
ALC,W,F0123,医療機関0123,D2947,医師_D2947
ALC,W,F0265,医療機関0265,D2948,医師_D2948
ALC,W,F0093,医療機関0093,D2949,医師_D2949
ALC,W,F0192,医療機関0192,D2950,医師_D2950
ALC,W,F0132,医療機関0132,D2951,医師_D2951
ALC,W,F0157,医療機関0157,D2952,医師_D2952
ALC,W,F0214,医療機関0214,D2954,医師_D2954
ALC,W,F0125,医療機関0125,D2955,医師_D2955
ALC,W,F0135,医療機関0135,D2956,医師_D2956
ALC,W,F0051,医療機関0051,D2959,医師_D2959
ALC,W,F0141,医療機関0141,D2960,医師_D2960
ALC,W,F0021,医療機関0021,D2961,医師_D2961
ALC,W,F0239,医療機関0239,D2964,医師_D2964
ALC,W,F0235,医療機関0235,D2965,医師_D2965
ALC,W,F0079,医療機関0079,D2966,医師_D2966
ALC,W,F0127,医療機関0127,D2967,医師_D2967
ALC,W,F0047,医療機関0047,D2968,医師_D2968
ALC,W,F0227,医療機関0227,D2969,医師_D2969
ALC,W,F0074,医療機関0074,D2970,医師_D2970
ALC,W,F0240,医療機関0240,D2971,医師_D2971
ALC,W,F0207,医療機関0207,D2973,医師_D2973
ALC,W,F0100,医療機関0100,D2974,医師_D2974
ALC,W,F0286,医療機関0286,D2975,医師_D2975
ALC,W,F0206,医療機関0206,D2976,医師_D2976
ALC,W,F0194,医療機関0194,D2977,医師_D2977
ALC,W,F0257,医療機関0257,D2978,医師_D2978
ALC,W,F0265,医療機関0265,D2979,医師_D2979
ALC,W,F0024,医療機関0024,D2980,医師_D2980
ALC,W,F0265,医療機関0265,D2981,医師_D2981
ALC,W,F0230,医療機関0230,D2982,医師_D2982
ALC,W,F0062,医療機関0062,D2983,医師_D2983
ALC,W,F0093,医療機関0093,D2984,医師_D2984
ALC,W,F0226,医療機関0226,D2985,医師_D2985
ALC,W,F0136,医療機関0136,D2987,医師_D2987
ALC,W,F0207,医療機関0207,D2988,医師_D2988
ALC,W,F0196,医療機関0196,D2989,医師_D2989
ALC,W,F0273,医療機関0273,D2990,医師_D2990
ALC,W,F0034,医療機関0034,D2991,医師_D2991
ALC,W,F0296,医療機関0296,D2993,医師_D2993
ALC,W,F0171,医療機関0171,D2994,医師_D2994
ALC,W,F0075,医療機関0075,D2995,医師_D2995
ALC,W,F0087,医療機関0087,D2996,医師_D2996
ALC,W,F0102,医療機関0102,D2997,医師_D2997
ALC,W,F0086,医療機関0086,D2999,医師_D2999
ALC,W,F0187,医療機関0187,D3000,医師_D3000
ALC,W,F0134,医療機関0134,D3001,医師_D3001
ALC,W,F0184,医療機関0184,D3002,医師_D3002
ALC,W,F0047,医療機関0047,D3003,医師_D3003
ALC,W,F0188,医療機関0188,D3004,医師_D3004
ALC,W,F0278,医療機関0278,D3005,医師_D3005
ALC,W,F0041,医療機関0041,D3006,医師_D3006
ALC,W,F0099,医療機関0099,D3007,医師_D3007
ALC,W,F0209,医療機関0209,D3008,医師_D3008
ALC,W,F0186,医療機関0186,D3009,医師_D3009
ALC,W,F0203,医療機関0203,D3010,医師_D3010
ALC,W,F0205,医療機関0205,D3012,医師_D3012
ALC,W,F0183,医療機関0183,D3013,医師_D3013
ALC,W,F0023,医療機関0023,D3014,医師_D3014
ALC,W,F0226,医療機関0226,D3015,医師_D3015
ALC,W,F0135,医療機関0135,D3016,医師_D3016
ALC,W,F0123,医療機関0123,D3018,医師_D3018
ALC,W,F0131,医療機関0131,D3019,医師_D3019
ALC,W,F0027,医療機関0027,D3020,医師_D3020
ALC,W,F0067,医療機関0067,D3022,医師_D3022
ALC,W,F0100,医療機関0100,D3023,医師_D3023
ALC,W,F0133,医療機関0133,D3024,医師_D3024
ALC,W,F0250,医療機関0250,D3025,医師_D3025
ALC,W,F0254,医療機関0254,D3029,医師_D3029
ALC,W,F0140,医療機関0140,D3031,医師_D3031
ALC,W,F0012,医療機関0012,D3033,医師_D3033
ALC,W,F0229,医療機関0229,D3034,医師_D3034
ALC,W,F0289,医療機関0289,D3035,医師_D3035
ALC,W,F0142,医療機関0142,D3036,医師_D3036
ALC,W,F0150,医療機関0150,D3038,医師_D3038
ALC,W,F0025,医療機関0025,D3039,医師_D3039
ALC,W,F0217,医療機関0217,D3041,医師_D3041
ALC,W,F0279,医療機関0279,D3042,医師_D3042
ALC,W,F0279,医療機関0279,D3043,医師_D3043
ALC,W,F0148,医療機関0148,D3044,医師_D3044
ALC,W,F0288,医療機関0288,D3045,医師_D3045
ALC,W,F0159,医療機関0159,D3046,医師_D3046
ALC,W,F0193,医療機関0193,D3047,医師_D3047
ALC,W,F0181,医療機関0181,D3048,医師_D3048
ALC,W,F0300,医療機関0300,D3049,医師_D3049
ALC,W,F0222,医療機関0222,D3050,医師_D3050
ALC,W,F0037,医療機関0037,D3051,医師_D3051
ALC,W,F0123,医療機関0123,D3053,医師_D3053
ALC,W,F0155,医療機関0155,D3054,医師_D3054
ALC,W,F0201,医療機関0201,D3055,医師_D3055
ALC,W,F0145,医療機関0145,D3056,医師_D3056
ALC,W,F0155,医療機関0155,D3057,医師_D3057
ALC,W,F0277,医療機関0277,D3058,医師_D3058
ALC,W,F0101,医療機関0101,D3059,医師_D3059
ALC,W,F0141,医療機関0141,D3062,医師_D3062
ALC,W,F0291,医療機関0291,D3063,医師_D3063
ALC,W,F0289,医療機関0289,D3064,医師_D3064
ALC,W,F0154,医療機関0154,D3065,医師_D3065
ALC,W,F0136,医療機関0136,D3066,医師_D3066
ALC,W,F0055,医療機関0055,D3068,医師_D3068
ALC,W,F0128,医療機関0128,D3069,医師_D3069
ALC,W,F0066,医療機関0066,D3070,医師_D3070
ALC,W,F0044,医療機関0044,D3071,医師_D3071
ALC,W,F0029,医療機関0029,D3072,医師_D3072
ALC,W,F0177,医療機関0177,D3073,医師_D3073
ALC,W,F0001,医療機関0001,D3074,医師_D3074
ALC,W,F0194,医療機関0194,D3075,医師_D3075
ALC,W,F0130,医療機関0130,D3076,医師_D3076
ALC,W,F0231,医療機関0231,D3078,医師_D3078
ALC,W,F0162,医療機関0162,D3079,医師_D3079
ALC,W,F0221,医療機関0221,D3080,医師_D3080
ALC,W,F0213,医療機関0213,D3081,医師_D3081
ALC,W,F0010,医療機関0010,D3082,医師_D3082
ALC,W,F0065,医療機関0065,D3083,医師_D3083
ALC,W,F0171,医療機関0171,D3084,医師_D3084
ALC,W,F0293,医療機関0293,D3085,医師_D3085
ALC,W,F0032,医療機関0032,D3087,医師_D3087
ALC,W,F0283,医療機関0283,D3088,医師_D3088
ALC,W,F0121,医療機関0121,D3091,医師_D3091
ALC,W,F0188,医療機関0188,D3092,医師_D3092
ALC,W,F0059,医療機関0059,D3093,医師_D3093
ALC,W,F0098,医療機関0098,D3094,医師_D3094
ALC,W,F0193,医療機関0193,D3096,医師_D3096
ALC,W,F0124,医療機関0124,D3098,医師_D3098
ALC,W,F0087,医療機関0087,D3099,医師_D3099
ALC,W,F0228,医療機関0228,D3100,医師_D3100
ALC,W,F0070,医療機関0070,D3102,医師_D3102
ALC,W,F0272,医療機関0272,D3104,医師_D3104
ALC,W,F0284,医療機関0284,D3105,医師_D3105
ALC,W,F0151,医療機関0151,D3106,医師_D3106
ALC,W,F0255,医療機関0255,D3110,医師_D3110
ALC,W,F0108,医療機関0108,D3111,医師_D3111
ALC,W,F0300,医療機関0300,D3112,医師_D3112
ALC,W,F0243,医療機関0243,D3113,医師_D3113
ALC,W,F0068,医療機関0068,D3114,医師_D3114
ALC,W,F0105,医療機関0105,D3117,医師_D3117
ALC,W,F0205,医療機関0205,D3119,医師_D3119
ALC,W,F0079,医療機関0079,D3120,医師_D3120
ALC,W,F0175,医療機関0175,D3122,医師_D3122
ALC,W,F0299,医療機関0299,D3124,医師_D3124
ALC,W,F0003,医療機関0003,D3125,医師_D3125
ALC,W,F0298,医療機関0298,D3126,医師_D3126
ALC,W,F0159,医療機関0159,D3128,医師_D3128
ALC,W,F0103,医療機関0103,D3129,医師_D3129
ALC,W,F0217,医療機関0217,D3131,医師_D3131
ALC,W,F0258,医療機関0258,D3132,医師_D3132
ALC,W,F0121,医療機関0121,D3133,医師_D3133
ALC,W,F0280,医療機関0280,D3134,医師_D3134
ALC,W,F0097,医療機関0097,D3135,医師_D3135
ALC,W,F0114,医療機関0114,D3137,医師_D3137
ALC,W,F0159,医療機関0159,D3138,医師_D3138
ALC,W,F0068,医療機関0068,D3141,医師_D3141
ALC,W,F0091,医療機関0091,D3142,医師_D3142
ALC,W,F0282,医療機関0282,D3143,医師_D3143
ALC,W,F0132,医療機関0132,D3144,医師_D3144
ALC,W,F0073,医療機関0073,D3145,医師_D3145
ALC,W,F0296,医療機関0296,D3146,医師_D3146
ALC,W,F0135,医療機関0135,D3147,医師_D3147
ALC,W,F0296,医療機関0296,D3148,医師_D3148
ALC,W,F0276,医療機関0276,D3149,医師_D3149
ALC,W,F0272,医療機関0272,D3150,医師_D3150
ALC,W,F0175,医療機関0175,D3151,医師_D3151
ALC,W,F0240,医療機関0240,D3152,医師_D3152
ALC,W,F0289,医療機関0289,D3153,医師_D3153
ALC,W,F0012,医療機関0012,D3155,医師_D3155
ALC,W,F0097,医療機関0097,D3156,医師_D3156
ALC,W,F0192,医療機関0192,D3157,医師_D3157
ALC,W,F0165,医療機関0165,D3158,医師_D3158
ALC,W,F0169,医療機関0169,D3160,医師_D3160
ALC,W,F0053,医療機関0053,D3161,医師_D3161
ALC,W,F0152,医療機関0152,D3162,医師_D3162
ALC,W,F0173,医療機関0173,D3163,医師_D3163
ALC,W,F0192,医療機関0192,D3164,医師_D3164
ALC,W,F0124,医療機関0124,D3165,医師_D3165
ALC,W,F0123,医療機関0123,D3166,医師_D3166
ALC,W,F0204,医療機関0204,D3167,医師_D3167
ALC,W,F0225,医療機関0225,D3168,医師_D3168
ALC,W,F0243,医療機関0243,D3169,医師_D3169
ALC,W,F0101,医療機関0101,D3170,医師_D3170
ALC,W,F0128,医療機関0128,D3171,医師_D3171
ALC,W,F0100,医療機関0100,D3172,医師_D3172
ALC,W,F0159,医療機関0159,D3173,医師_D3173
ALC,W,F0130,医療機関0130,D3175,医師_D3175
ALC,W,F0057,医療機関0057,D3176,医師_D3176
ALC,W,F0160,医療機関0160,D3177,医師_D3177
ALC,W,F0256,医療機関0256,D3178,医師_D3178
ALC,W,F0296,医療機関0296,D3179,医師_D3179
ALC,W,F0134,医療機関0134,D3180,医師_D3180
ALC,W,F0017,医療機関0017,D3181,医師_D3181
ALC,W,F0069,医療機関0069,D3182,医師_D3182
ALC,W,F0228,医療機関0228,D3184,医師_D3184
ALC,W,F0296,医療機関0296,D3185,医師_D3185
ALC,W,F0167,医療機関0167,D3186,医師_D3186
ALC,W,F0054,医療機関0054,D3187,医師_D3187
ALC,W,F0293,医療機関0293,D3189,医師_D3189
ALC,W,F0095,医療機関0095,D3190,医師_D3190
ALC,W,F0034,医療機関0034,D3191,医師_D3191
ALC,W,F0054,医療機関0054,D3192,医師_D3192
ALC,W,F0077,医療機関0077,D3193,医師_D3193
ALC,W,F0197,医療機関0197,D3194,医師_D3194
ALC,W,F0268,医療機関0268,D3195,医師_D3195
ALC,W,F0207,医療機関0207,D3197,医師_D3197
ALC,W,F0004,医療機関0004,D3199,医師_D3199
CUV,R,F0091,医療機関0091,D1001,医師_D1001
CUV,R,F0222,医療機関0222,D1002,医師_D1002
CUV,R,F0096,医療機関0096,D1004,医師_D1004
CUV,R,F0233,医療機関0233,D1011,医師_D1011
CUV,R,F0208,医療機関0208,D1014,医師_D1014
CUV,R,F0019,医療機関0019,D1015,医師_D1015
CUV,R,F0125,医療機関0125,D1035,医師_D1035
CUV,R,F0050,医療機関0050,D1037,医師_D1037
CUV,R,F0187,医療機関0187,D1038,医師_D1038
CUV,R,F0082,医療機関0082,D1040,医師_D1040
CUV,R,F0217,医療機関0217,D1041,医師_D1041
CUV,R,F0016,医療機関0016,D1042,医師_D1042
CUV,R,F0200,医療機関0200,D1048,医師_D1048
CUV,R,F0179,医療機関0179,D1054,医師_D1054
CUV,R,F0252,医療機関0252,D1059,医師_D1059
CUV,R,F0186,医療機関0186,D1061,医師_D1061
CUV,R,F0184,医療機関0184,D1062,医師_D1062
CUV,R,F0056,医療機関0056,D1063,医師_D1063
CUV,R,F0204,医療機関0204,D1068,医師_D1068
CUV,R,F0126,医療機関0126,D1078,医師_D1078
CUV,R,F0278,医療機関0278,D1079,医師_D1079
CUV,R,F0108,医療機関0108,D1085,医師_D1085
CUV,R,F0129,医療機関0129,D1087,医師_D1087
CUV,R,F0123,医療機関0123,D1088,医師_D1088
CUV,R,F0282,医療機関0282,D1089,医師_D1089
CUV,R,F0060,医療機関0060,D1104,医師_D1104
CUV,R,F0258,医療機関0258,D1106,医師_D1106
CUV,R,F0264,医療機関0264,D1113,医師_D1113
CUV,R,F0264,医療機関0264,D1116,医師_D1116
CUV,R,F0196,医療機関0196,D1123,医師_D1123
CUV,R,F0030,医療機関0030,D1138,医師_D1138
CUV,R,F0114,医療機関0114,D1148,医師_D1148
CUV,R,F0280,医療機関0280,D1151,医師_D1151
CUV,R,F0119,医療機関0119,D1154,医師_D1154
CUV,R,F0105,医療機関0105,D1157,医師_D1157
CUV,R,F0004,医療機関0004,D1163,医師_D1163
CUV,R,F0173,医療機関0173,D1165,医師_D1165
CUV,R,F0281,医療機関0281,D1166,医師_D1166
CUV,R,F0141,医療機関0141,D1168,医師_D1168
CUV,R,F0114,医療機関0114,D1172,医師_D1172
CUV,R,F0093,医療機関0093,D1179,医師_D1179
CUV,R,F0102,医療機関0102,D1182,医師_D1182
CUV,R,F0008,医療機関0008,D1183,医師_D1183
CUV,R,F0227,医療機関0227,D1190,医師_D1190
CUV,R,F0265,医療機関0265,D1192,医師_D1192
CUV,R,F0056,医療機関0056,D1198,医師_D1198
CUV,R,F0144,医療機関0144,D1199,医師_D1199
CUV,R,F0288,医療機関0288,D1210,医師_D1210
CUV,R,F0074,医療機関0074,D1211,医師_D1211
CUV,R,F0266,医療機関0266,D1215,医師_D1215
CUV,R,F0034,医療機関0034,D1216,医師_D1216
CUV,R,F0071,医療機関0071,D1217,医師_D1217
CUV,R,F0089,医療機関0089,D1220,医師_D1220
CUV,R,F0094,医療機関0094,D1221,医師_D1221
CUV,R,F0296,医療機関0296,D1228,医師_D1228
CUV,R,F0107,医療機関0107,D1231,医師_D1231
CUV,R,F0124,医療機関0124,D1235,医師_D1235
CUV,R,F0128,医療機関0128,D1241,医師_D1241
CUV,R,F0030,医療機関0030,D1242,医師_D1242
CUV,R,F0025,医療機関0025,D1251,医師_D1251
CUV,R,F0076,医療機関0076,D1252,医師_D1252
CUV,R,F0176,医療機関0176,D1258,医師_D1258
CUV,R,F0221,医療機関0221,D1260,医師_D1260
CUV,R,F0089,医療機関0089,D1262,医師_D1262
CUV,R,F0063,医療機関0063,D1272,医師_D1272
CUV,R,F0182,医療機関0182,D1273,医師_D1273
CUV,R,F0283,医療機関0283,D1274,医師_D1274
CUV,R,F0070,医療機関0070,D1277,医師_D1277
CUV,R,F0080,医療機関0080,D1282,医師_D1282
CUV,R,F0054,医療機関0054,D1283,医師_D1283
CUV,R,F0254,医療機関0254,D1284,医師_D1284
CUV,R,F0186,医療機関0186,D1285,医師_D1285
CUV,R,F0054,医療機関0054,D1286,医師_D1286
CUV,R,F0135,医療機関0135,D1290,医師_D1290
CUV,R,F0173,医療機関0173,D1297,医師_D1297
CUV,R,F0225,医療機関0225,D1299,医師_D1299
CUV,R,F0216,医療機関0216,D1303,医師_D1303
CUV,R,F0100,医療機関0100,D1305,医師_D1305
CUV,R,F0267,医療機関0267,D1312,医師_D1312
CUV,R,F0148,医療機関0148,D1318,医師_D1318
CUV,R,F0118,医療機関0118,D1321,医師_D1321
CUV,R,F0161,医療機関0161,D1322,医師_D1322
CUV,R,F0108,医療機関0108,D1327,医師_D1327
CUV,R,F0286,医療機関0286,D1334,医師_D1334
CUV,R,F0045,医療機関0045,D1335,医師_D1335
CUV,R,F0167,医療機関0167,D1338,医師_D1338
CUV,R,F0063,医療機関0063,D1340,医師_D1340
CUV,R,F0022,医療機関0022,D1353,医師_D1353
CUV,R,F0199,医療機関0199,D1359,医師_D1359
CUV,R,F0223,医療機関0223,D1366,医師_D1366
CUV,R,F0112,医療機関0112,D1367,医師_D1367
CUV,R,F0046,医療機関0046,D1370,医師_D1370
CUV,R,F0205,医療機関0205,D1373,医師_D1373
CUV,R,F0168,医療機関0168,D1375,医師_D1375
CUV,R,F0280,医療機関0280,D1377,医師_D1377
CUV,R,F0239,医療機関0239,D1380,医師_D1380
CUV,R,F0187,医療機関0187,D1382,医師_D1382
CUV,R,F0226,医療機関0226,D1384,医師_D1384
CUV,R,F0239,医療機関0239,D1386,医師_D1386
CUV,R,F0064,医療機関0064,D1388,医師_D1388
CUV,R,F0064,医療機関0064,D1389,医師_D1389
CUV,R,F0085,医療機関0085,D1399,医師_D1399
CUV,R,F0120,医療機関0120,D1403,医師_D1403
CUV,R,F0039,医療機関0039,D1406,医師_D1406
CUV,R,F0046,医療機関0046,D1408,医師_D1408
CUV,R,F0150,医療機関0150,D1411,医師_D1411
CUV,R,F0277,医療機関0277,D1414,医師_D1414
CUV,R,F0195,医療機関0195,D1415,医師_D1415
CUV,R,F0180,医療機関0180,D1424,医師_D1424
CUV,R,F0286,医療機関0286,D1428,医師_D1428
CUV,R,F0158,医療機関0158,D1429,医師_D1429
CUV,R,F0028,医療機関0028,D1433,医師_D1433
CUV,R,F0013,医療機関0013,D1438,医師_D1438
CUV,R,F0297,医療機関0297,D1439,医師_D1439
CUV,R,F0084,医療機関0084,D1445,医師_D1445
CUV,R,F0298,医療機関0298,D1446,医師_D1446
CUV,R,F0136,医療機関0136,D1447,医師_D1447
CUV,R,F0198,医療機関0198,D1450,医師_D1450
CUV,R,F0091,医療機関0091,D1452,医師_D1452
CUV,R,F0221,医療機関0221,D1457,医師_D1457
CUV,R,F0119,医療機関0119,D1459,医師_D1459
CUV,R,F0269,医療機関0269,D1461,医師_D1461
CUV,R,F0169,医療機関0169,D1462,医師_D1462
CUV,R,F0045,医療機関0045,D1463,医師_D1463
CUV,R,F0177,医療機関0177,D1465,医師_D1465
CUV,R,F0153,医療機関0153,D1466,医師_D1466
CUV,R,F0273,医療機関0273,D1468,医師_D1468
CUV,R,F0100,医療機関0100,D1469,医師_D1469
CUV,R,F0195,医療機関0195,D1472,医師_D1472
CUV,R,F0197,医療機関0197,D1486,医師_D1486
CUV,R,F0006,医療機関0006,D1490,医師_D1490
CUV,R,F0060,医療機関0060,D1494,医師_D1494
CUV,R,F0234,医療機関0234,D1496,医師_D1496
CUV,R,F0226,医療機関0226,D1499,医師_D1499
CUV,R,F0075,医療機関0075,D1500,医師_D1500
CUV,R,F0274,医療機関0274,D1501,医師_D1501
CUV,R,F0201,医療機関0201,D1502,医師_D1502
CUV,R,F0052,医療機関0052,D1503,医師_D1503
CUV,R,F0039,医療機関0039,D1504,医師_D1504
CUV,R,F0262,医療機関0262,D1505,医師_D1505
CUV,R,F0163,医療機関0163,D1518,医師_D1518
CUV,R,F0231,医療機関0231,D1521,医師_D1521
CUV,R,F0224,医療機関0224,D1525,医師_D1525
CUV,R,F0293,医療機関0293,D1532,医師_D1532
CUV,R,F0206,医療機関0206,D1536,医師_D1536
CUV,R,F0109,医療機関0109,D1545,医師_D1545
CUV,R,F0281,医療機関0281,D1548,医師_D1548
CUV,R,F0255,医療機関0255,D1549,医師_D1549
CUV,R,F0257,医療機関0257,D1550,医師_D1550
CUV,R,F0212,医療機関0212,D1555,医師_D1555
CUV,R,F0147,医療機関0147,D1556,医師_D1556
CUV,R,F0243,医療機関0243,D1561,医師_D1561
CUV,R,F0121,医療機関0121,D1563,医師_D1563
CUV,R,F0253,医療機関0253,D1568,医師_D1568
CUV,R,F0007,医療機関0007,D1571,医師_D1571
CUV,R,F0032,医療機関0032,D1577,医師_D1577
CUV,R,F0137,医療機関0137,D1580,医師_D1580
CUV,R,F0073,医療機関0073,D1582,医師_D1582
CUV,R,F0109,医療機関0109,D1591,医師_D1591
CUV,R,F0123,医療機関0123,D1592,医師_D1592
CUV,R,F0066,医療機関0066,D1594,医師_D1594
CUV,R,F0259,医療機関0259,D1598,医師_D1598
CUV,R,F0051,医療機関0051,D1600,医師_D1600
CUV,R,F0240,医療機関0240,D1606,医師_D1606
CUV,R,F0042,医療機関0042,D1610,医師_D1610
CUV,R,F0210,医療機関0210,D1611,医師_D1611
CUV,R,F0118,医療機関0118,D1616,医師_D1616
CUV,R,F0300,医療機関0300,D1618,医師_D1618
CUV,R,F0086,医療機関0086,D1619,医師_D1619
CUV,R,F0058,医療機関0058,D1620,医師_D1620
CUV,R,F0047,医療機関0047,D1622,医師_D1622
CUV,R,F0087,医療機関0087,D1629,医師_D1629
CUV,R,F0021,医療機関0021,D1632,医師_D1632
CUV,R,F0282,医療機関0282,D1633,医師_D1633
CUV,R,F0238,医療機関0238,D1636,医師_D1636
CUV,R,F0266,医療機関0266,D1640,医師_D1640
CUV,R,F0068,医療機関0068,D1641,医師_D1641
CUV,R,F0034,医療機関0034,D1644,医師_D1644
CUV,R,F0250,医療機関0250,D1646,医師_D1646
CUV,R,F0128,医療機関0128,D1650,医師_D1650
CUV,R,F0151,医療機関0151,D1654,医師_D1654
CUV,R,F0155,医療機関0155,D1664,医師_D1664
CUV,R,F0293,医療機関0293,D1670,医師_D1670
CUV,R,F0090,医療機関0090,D1673,医師_D1673
CUV,R,F0016,医療機関0016,D1678,医師_D1678
CUV,R,F0111,医療機関0111,D1679,医師_D1679
CUV,R,F0098,医療機関0098,D1683,医師_D1683
CUV,R,F0281,医療機関0281,D1689,医師_D1689
CUV,R,F0125,医療機関0125,D1690,医師_D1690
CUV,R,F0225,医療機関0225,D1694,医師_D1694
CUV,R,F0148,医療機関0148,D1698,医師_D1698
CUV,R,F0081,医療機関0081,D1701,医師_D1701
CUV,R,F0098,医療機関0098,D1707,医師_D1707
CUV,R,F0161,医療機関0161,D1710,医師_D1710
CUV,R,F0021,医療機関0021,D1712,医師_D1712
CUV,R,F0131,医療機関0131,D1718,医師_D1718
CUV,R,F0256,医療機関0256,D1719,医師_D1719
CUV,R,F0011,医療機関0011,D1722,医師_D1722
CUV,R,F0045,医療機関0045,D1730,医師_D1730
CUV,R,F0259,医療機関0259,D1732,医師_D1732
CUV,R,F0014,医療機関0014,D1739,医師_D1739
CUV,R,F0119,医療機関0119,D1742,医師_D1742
CUV,R,F0215,医療機関0215,D1753,医師_D1753
CUV,R,F0124,医療機関0124,D1757,医師_D1757
CUV,R,F0188,医療機関0188,D1759,医師_D1759
CUV,R,F0298,医療機関0298,D1776,医師_D1776
CUV,R,F0286,医療機関0286,D1787,医師_D1787
CUV,R,F0067,医療機関0067,D1794,医師_D1794
CUV,R,F0284,医療機関0284,D1797,医師_D1797
CUV,R,F0224,医療機関0224,D1803,医師_D1803
CUV,R,F0140,医療機関0140,D1809,医師_D1809
CUV,R,F0280,医療機関0280,D1813,医師_D1813
CUV,R,F0181,医療機関0181,D1814,医師_D1814
CUV,R,F0146,医療機関0146,D1816,医師_D1816
CUV,R,F0157,医療機関0157,D1832,医師_D1832
CUV,R,F0192,医療機関0192,D1837,医師_D1837
CUV,R,F0020,医療機関0020,D1840,医師_D1840
CUV,R,F0001,医療機関0001,D1842,医師_D1842
CUV,R,F0234,医療機関0234,D1849,医師_D1849
CUV,R,F0253,医療機関0253,D1857,医師_D1857
CUV,R,F0103,医療機関0103,D1861,医師_D1861
CUV,R,F0204,医療機関0204,D1868,医師_D1868
CUV,R,F0032,医療機関0032,D1875,医師_D1875
CUV,R,F0127,医療機関0127,D1876,医師_D1876
CUV,R,F0157,医療機関0157,D1877,医師_D1877
CUV,R,F0041,医療機関0041,D1880,医師_D1880
CUV,R,F0259,医療機関0259,D1882,医師_D1882
CUV,R,F0279,医療機関0279,D1893,医師_D1893
CUV,R,F0126,医療機関0126,D1895,医師_D1895
CUV,R,F0241,医療機関0241,D1897,医師_D1897
CUV,R,F0010,医療機関0010,D1899,医師_D1899
CUV,R,F0279,医療機関0279,D1900,医師_D1900
CUV,R,F0210,医療機関0210,D1901,医師_D1901
CUV,R,F0138,医療機関0138,D1907,医師_D1907
CUV,R,F0032,医療機関0032,D1915,医師_D1915
CUV,R,F0246,医療機関0246,D1916,医師_D1916
CUV,R,F0158,医療機関0158,D1918,医師_D1918
