product_id,month,area,working_days,target_doctors,r_doctors,w_doctors,r_target_freq,r_achievement,w_target_freq,w_achievement,fc_ratio,fc_weight,visit_frequency,required_calls,base_fte,required_fte,fte_reduction,adjusted_fte,adjusted_mr_fte
GLO,2030-07,CS,22,720,0,720,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLO,2030-08,CS,21,720,0,720,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLO,2030-09,CS,19,720,0,720,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLO,2030-10,CS,22,720,0,720,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLO,2030-11,CS,20,720,0,720,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLO,2030-12,CS,22,720,0,720,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLO,2031-01,CS,21,720,0,720,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLO,2031-02,CS,18,720,0,720,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLO,2031-03,CS,20,720,0,720,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLO,2031-04,CS,21,720,0,720,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLO,2031-05,CS,20,720,0,720,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLO,2031-06,CS,21,720,0,720,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLO,2031-07,CS,22,720,0,720,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLO,2031-08,CS,20,720,0,720,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLO,2031-09,CS,20,720,0,720,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLO,2031-10,CS,22,720,0,720,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLO,2031-11,CS,18,720,0,720,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLO,2031-12,CS,23,720,0,720,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLO,2032-01,CS,20,720,0,720,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLO,2032-02,CS,18,720,0,720,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLO,2032-03,CS,23,720,0,720,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLO,2032-04,CS,21,720,0,720,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLO,2032-05,CS,18,720,0,720,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLO,2032-06,CS,22,720,0,720,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLO,2032-07,CS,21,720,0,720,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLO,2032-08,CS,21,720,0,720,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLO,2032-09,CS,19,720,0,720,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLO,2032-10,CS,20,720,0,720,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLO,2032-11,CS,20,720,0,720,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLO,2032-12,CS,23,720,0,720,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLO,2033-01,CS,20,720,0,720,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLO,2033-02,CS,18,720,0,720,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLO,2033-03,CS,22,720,0,720,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLO,2033-04,CS,20,720,0,720,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLO,2033-05,CS,19,720,0,720,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLO,2033-06,CS,22,720,0,720,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLO,2033-07,CS,20,720,0,720,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLO,2033-08,CS,22,720,0,720,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLO,2033-09,CS,20,720,0,720,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLO,2033-10,CS,20,720,0,720,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLO,2033-11,CS,20,720,0,720,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLO,2033-12,CS,22,720,0,720,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLO,2034-01,CS,20,720,0,720,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLO,2034-02,CS,19,720,0,720,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLO,2034-03,CS,22,720,0,720,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLO,2034-04,CS,20,720,0,720,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLO,2034-05,CS,20,720,0,720,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLO,2034-06,CS,22,720,0,720,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLO,2034-07,CS,20,720,0,720,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLO,2034-08,CS,22,720,0,720,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLO,2034-09,CS,20,720,0,720,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLO,2034-10,CS,21,720,0,720,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLO,2034-11,CS,20,720,0,720,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLO,2034-12,CS,21,720,0,720,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLO,2035-01,CS,21,720,0,720,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLO,2035-02,CS,18,720,0,720,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLO,2035-03,CS,21,720,0,720,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLO,2035-04,CS,20,720,0,720,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLO,2035-05,CS,21,720,0,720,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLO,2035-06,CS,21,720,0,720,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLO,2035-07,CS,21,720,0,720,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLO,2035-08,CS,23,720,0,720,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLO,2035-09,CS,18,720,0,720,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLO,2035-10,CS,22,720,0,720,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLO,2035-11,CS,21,720,0,720,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLO,2035-12,CS,21,720,0,720,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLO,2036-01,CS,21,720,0,720,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLO,2036-02,CS,20,720,0,720,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLO,2036-03,CS,20,720,0,720,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUV,2026-04,CS,21,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,36.375238095238096,36.38,0.0,29.26,29.26
CUV,2026-05,CS,18,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,42.43777777777778,42.44,0.0,29.26,29.26
CUV,2026-06,CS,22,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,34.721818181818186,34.72,0.0,29.26,29.26
CUV,2026-07,CS,22,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,34.721818181818186,34.72,0.37729257641921404,29.26,29.26
CUV,2026-08,CS,20,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,38.194,38.19,0.4069197178367485,29.26,29.26
CUV,2026-09,CS,19,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,40.20421052631579,40.2,0.419617064158549,29.26,29.26
CUV,2026-10,CS,21,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,36.375238095238096,36.38,0.37124622102788046,29.13,29.13
CUV,2026-11,CS,19,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,40.20421052631579,40.2,0.4020826335236817,29.13,29.13
CUV,2026-12,CS,23,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,33.21217391304348,33.21,0.3246892845146121,29.13,29.13
CUV,2027-01,CS,19,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,40.20421052631579,40.2,0.3845482028888143,29.13,29.13
CUV,2027-02,CS,18,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,42.43777777777778,42.44,0.39664091367148135,29.13,29.13
CUV,2027-03,CS,22,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,34.721818181818186,34.72,0.31682902250587847,29.13,29.13
CUV,2027-04,CS,21,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,36.375238095238096,36.38,0.7503527040644946,26.52,26.52
CUV,2027-05,CS,18,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,42.43777777777778,42.44,0.8640241854215654,26.52,26.52
CUV,2027-06,CS,22,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,34.721818181818186,34.72,0.6965401410816259,26.52,26.52
CUV,2027-07,CS,21,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,36.375238095238096,36.38,0.71891165602956,26.52,26.52
CUV,2027-08,CS,21,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,36.375238095238096,36.38,0.708632851864293,26.52,26.52
CUV,2027-09,CS,20,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,38.194,38.19,0.7334229089687606,26.52,26.52
CUV,2027-10,CS,20,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,38.194,38.19,0.7225394692643603,26.84,26.84
CUV,2027-11,CS,20,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,38.194,38.19,0.7110513940208264,26.84,26.84
CUV,2027-12,CS,23,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,33.21217391304348,33.21,0.6094726234464227,26.84,26.84
CUV,2028-01,CS,20,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,38.194,38.19,0.691703056768559,26.84,26.84
CUV,2028-02,CS,19,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,40.20421052631579,40.2,0.7177023849512933,26.84,26.84
CUV,2028-03,CS,22,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,34.721818181818186,34.72,0.6124958011420893,26.84,26.84
CUV,2028-04,CS,20,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,38.194,38.19,1.0218340611353711,26.45,26.45
CUV,2028-05,CS,20,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,38.194,38.19,1.0079274437353043,26.45,26.45
CUV,2028-06,CS,22,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,34.721818181818186,34.72,0.9142089351696341,26.45,26.45
CUV,2028-07,CS,20,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,38.194,38.19,0.9909976486395703,26.45,26.45
CUV,2028-08,CS,22,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,34.721818181818186,34.72,0.8990930466913002,26.45,26.45
CUV,2028-09,CS,19,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,40.20421052631579,40.2,1.0254618743701716,26.45,26.45
CUV,2028-10,CS,21,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,36.375238095238096,36.38,0.9263016459523011,25.95,25.95
CUV,2028-11,CS,20,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,38.194,38.19,0.9698354047699027,25.95,25.95
CUV,2028-12,CS,21,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,36.375238095238096,36.38,0.9111857574739671,25.95,25.95
CUV,2029-01,CS,21,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,36.375238095238096,36.38,0.9111857574739671,25.95,25.95
CUV,2029-02,CS,18,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,42.43777777777778,42.44,1.059926100100773,25.95,25.95
CUV,2029-03,CS,21,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,36.375238095238096,36.38,0.8972791400739001,25.95,25.95
CUV,2029-04,CS,20,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,38.194,38.19,1.6929795095733962,27.36,27.36
CUV,2029-05,CS,21,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,36.375238095238096,36.38,1.5986563654685928,27.36,27.36
CUV,2029-06,CS,21,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,36.375238095238096,36.38,1.5823312059119923,27.36,27.36
CUV,2029-07,CS,21,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,36.375238095238096,36.38,1.5575411488075246,27.36,27.36
CUV,2029-08,CS,23,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,33.21217391304348,33.21,1.4100100772589859,27.36,27.36
CUV,2029-09,CS,18,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,42.43777777777778,42.44,1.7836748404433997,27.36,27.36
CUV,2029-10,CS,22,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,34.721818181818186,34.72,1.4462882096069871,28.74,28.74
CUV,2029-11,CS,21,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,36.375238095238096,36.38,1.490426603963722,28.74,28.74
CUV,2029-12,CS,21,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,36.375238095238096,36.38,1.4741014444071214,28.74,28.74
CUV,2030-01,CS,21,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,36.375238095238096,36.38,1.4559623782331208,28.74,28.74
CUV,2030-02,CS,19,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,40.20421052631579,40.2,1.5907961034598592,28.74,28.74
CUV,2030-03,CS,20,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,38.194,38.19,1.5037285858246559,28.74,28.74
CUV,2030-04,CS,21,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,36.375238095238096,36.38,1.6573060127645283,28.56,28.56
CUV,2030-05,CS,21,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,36.375238095238096,36.38,1.634329862277461,28.56,28.56
CUV,2030-06,CS,20,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,38.194,38.19,1.7020490426603967,28.56,28.56
CUV,2030-07,CS,22,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,34.721818181818186,34.72,1.5248908296943233,28.56,28.56
CUV,2030-08,CS,21,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,36.375238095238096,36.38,1.570238495129325,28.56,28.56
CUV,2030-09,CS,19,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,40.20421052631579,40.2,1.721397379912664,28.56,28.56
CUV,2030-10,CS,22,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,34.721818181818186,34.72,1.4601948270070542,29.21,29.21
CUV,2030-11,CS,20,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,38.194,38.19,1.5793080282163252,29.21,29.21
CUV,2030-12,CS,22,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,34.721818181818186,34.72,1.420288881424253,29.21,29.21
CUV,2031-01,CS,21,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,36.375238095238096,36.38,1.4716829022505882,29.21,29.21
CUV,2031-02,CS,18,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,42.43777777777778,42.44,1.6851192475646628,29.21,29.21
CUV,2031-03,CS,20,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,38.194,38.19,1.5097749412159893,29.21,29.21
CUV,2031-04,CS,21,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,36.375238095238096,36.38,1.7171649311387307,32.06,32.06
CUV,2031-05,CS,20,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,38.194,38.19,1.7752099428955328,32.06,32.06
CUV,2031-06,CS,21,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,36.375238095238096,36.38,1.6651662747732618,32.06,32.06
CUV,2031-07,CS,22,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,34.721818181818186,34.72,1.5672153174336583,32.06,32.06
CUV,2031-08,CS,20,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,38.194,38.19,1.6978165938864633,32.06,32.06
CUV,2031-09,CS,20,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,38.194,38.19,1.6712126301645955,32.06,32.06
CUV,2031-10,CS,22,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,34.721818181818186,34.72,1.4958683238159225,32.23,32.23
CUV,2031-11,CS,18,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,42.43777777777778,42.44,1.8,32.23,32.23
CUV,2031-12,CS,23,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,33.21217391304348,33.21,1.386429291232785,32.23,32.23
CUV,2032-01,CS,20,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,38.194,38.19,1.568424588511925,32.23,32.23
CUV,2032-02,CS,18,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,42.43777777777778,42.44,1.7153510245213306,32.23,32.23
CUV,2032-03,CS,23,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,33.21217391304348,33.21,1.330802821632516,32.23,32.23
CUV,2032-04,CS,21,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,36.375238095238096,36.38,1.4227074235807864,44.14,44.14
CUV,2032-05,CS,18,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,42.43777777777778,42.44,1.6446086664427277,44.14,44.14
CUV,2032-06,CS,22,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,34.721818181818186,34.72,1.3428955324151834,44.14,44.14
CUV,2032-07,CS,21,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,36.375238095238096,36.38,1.391871011084985,44.14,44.14
CUV,2032-08,CS,21,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,36.375238095238096,36.38,1.3670809539805173,44.14,44.14
CUV,2032-09,CS,19,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,40.20421052631579,40.2,1.505542492442056,44.14,44.14
CUV,2032-10,CS,20,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,38.194,38.19,1.3924756466241186,44.42,44.42
CUV,2032-11,CS,20,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,38.194,38.19,1.3561975142761171,44.42,44.42
CUV,2032-12,CS,23,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,33.21217391304348,33.21,1.1687604971447767,44.42,44.42
CUV,2033-01,CS,20,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,38.194,38.19,1.3072220356063151,44.42,44.42
CUV,2033-02,CS,18,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,42.43777777777778,42.44,1.4384279475982535,44.42,44.42
CUV,2033-03,CS,22,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,34.721818181818186,34.72,1.1433658045011759,44.42,44.42
CUV,2033-04,CS,20,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,38.194,38.19,1.245549210614713,75.84,75.84
CUV,2033-05,CS,19,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,40.20421052631579,40.2,1.2727578098757142,75.84,75.84
CUV,2033-06,CS,22,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,34.721818181818186,34.72,1.087739334900907,75.84,75.84
CUV,2033-07,CS,20,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,38.194,38.19,1.1742022169969768,75.84,75.84
CUV,2033-08,CS,22,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,34.721818181818186,34.72,1.067181726570373,75.84,75.84
CUV,2033-09,CS,20,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,38.194,38.19,1.162714141753443,75.84,75.84
CUV,2033-10,CS,20,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,38.194,38.19,1.162714141753443,76.1,76.1
CUV,2033-11,CS,20,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,38.194,38.19,1.1506214309707763,76.1,76.1
CUV,2033-12,CS,22,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,34.721818181818186,34.72,1.045414847161572,76.1,76.1
CUV,2034-01,CS,20,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,38.194,38.19,1.1506214309707763,76.1,76.1
CUV,2034-02,CS,19,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,40.20421052631579,40.2,1.2110849848841116,76.1,76.1
CUV,2034-03,CS,22,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,34.721818181818186,34.72,1.045414847161572,76.1,76.1
CUV,2034-04,CS,20,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,38.194,38.19,1.1506214309707763,76.11,76.11
CUV,2034-05,CS,20,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,38.194,38.19,1.1506214309707763,76.11,76.11
CUV,2034-06,CS,22,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,34.721818181818186,34.72,1.045414847161572,76.11,76.11
CUV,2034-07,CS,20,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,38.194,38.19,1.1506214309707763,76.11,76.11
CUV,2034-08,CS,22,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,34.721818181818186,34.72,1.045414847161572,76.11,76.11
CUV,2034-09,CS,20,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,38.194,38.19,1.1506214309707763,76.11,76.11
CUV,2034-10,CS,21,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,36.375238095238096,36.38,1.0955995969096408,76.12,76.12
CUV,2034-11,CS,20,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,38.194,38.19,1.1506214309707763,76.12,76.12
CUV,2034-12,CS,21,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,36.375238095238096,36.38,1.0955995969096408,76.12,76.12
CUV,2035-01,CS,21,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,36.375238095238096,36.38,1.0955995969096408,76.12,76.12
CUV,2035-02,CS,18,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,42.43777777777778,42.44,1.2781995297279143,76.12,76.12
CUV,2035-03,CS,21,3300,800,2500,2.0,0.75,1.0,0.65,0.64,0.676,0.856,1909.7,36.375238095238096,36.38,1.0955995969096408,76.12,76.12
